loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status,region
8200.0,36,17.57,267.8,D,D2,8,OWN,211300.0,other,23.51,0,13,1,27872.71,61.75,20,Charged Off,Midwest
9600.0,60,6.29,170.06,B,B3,8,RENT,82600.0,credit_card,28.01,0,10,0,26042.21,0.94,10,Fully Paid,Northeast
11100.0,60,10.53,204.48,D,D2,5,RENT,94000.0,home_improvement,33.02,1,19,0,35064.8,1.18,32,Charged Off,Midwest
23100.0,36,11.12,713.02,C,C1,2,MORTGAGE,69300.0,debt_consolidation,16.28,0,11,0,8300.3,72.44,19,Fully Paid,Midwest
20700.0,60,13.45,391.4,F,F5,6,RENT,24300.0,debt_consolidation,27.48,0,6,0,38847.59,84.53,12,Charged Off,West
8900.0,36,6.09,262.28,B,B1,2,RENT,66000.0,debt_consolidation,12.13,0,16,0,46807.79,25.3,25,Fully Paid,Northeast
3600.0,36,27.62,127.62,A,A4,6,OWN,92600.0,debt_consolidation,17.42,0,21,0,14813.0,47.01,21,Fully Paid,South
7700.0,36,17.89,252.15,A,A5,7,OWN,35400.0,debt_consolidation,35.83,0,20,0,30552.25,96.11,30,Fully Paid,South
39400.0,36,21.77,1332.7,E,E5,4,MORTGAGE,87800.0,debt_consolidation,38.0,0,22,0,1631.13,46.06,22,Charged Off,South
19300.0,36,6.68,571.92,C,C2,4,MORTGAGE,77000.0,credit_card,28.75,0,11,0,38291.14,13.58,24,Fully Paid,Northeast
34800.0,36,6.35,1028.05,D,D3,3,MORTGAGE,136800.0,credit_card,14.97,0,18,0,27983.41,91.17,31,Charged Off,South
34100.0,60,19.66,680.07,B,B2,2,MORTGAGE,44000.0,major_purchase,32.8,0,7,0,33682.71,49.52,14,Fully Paid,West
20900.0,60,27.18,443.01,B,B5,7,RENT,31300.0,credit_card,1.03,0,10,0,7149.64,34.43,18,Fully Paid,Midwest
28600.0,60,18.21,563.47,A,A1,10,MORTGAGE,45200.0,credit_card,4.11,0,18,0,40472.74,9.74,19,Fully Paid,Northeast
8500.0,36,26.95,299.74,G,G3,5,RENT,111100.0,debt_consolidation,26.45,0,19,0,12796.82,45.83,21,Fully Paid,South
27800.0,36,25.27,967.36,D,D2,5,MORTGAGE,21700.0,small_business,11.65,0,15,0,34239.61,76.97,16,Fully Paid,Midwest
11600.0,36,6.9,344.46,F,F1,1,OWN,19300.0,debt_consolidation,38.06,1,24,0,29657.09,71.72,24,Charged Off,Midwest
33500.0,36,10.05,1024.08,B,B2,3,MORTGAGE,56700.0,other,17.44,0,7,0,32689.57,49.66,8,Fully Paid,West
4300.0,36,21.44,145.05,C,C5,4,MORTGAGE,43400.0,credit_card,17.17,1,12,0,2511.86,71.95,25,Fully Paid,South
31200.0,36,16.09,1006.11,D,D2,10,MORTGAGE,54400.0,debt_consolidation,27.12,0,20,0,37092.53,35.08,27,Fully Paid,Northeast
4900.0,36,12.27,152.81,B,B1,9,OWN,86900.0,debt_consolidation,30.7,1,17,0,39762.49,73.53,18,Fully Paid,Midwest
35400.0,36,15.47,1135.46,E,E1,4,OWN,41100.0,debt_consolidation,19.02,0,3,1,23740.79,8.57,11,Charged Off,West
12900.0,36,16.13,416.13,F,F1,2,OWN,21200.0,debt_consolidation,8.56,0,8,0,20443.05,19.92,8,Charged Off,Midwest
26500.0,36,27.76,940.46,E,E2,9,RENT,150600.0,debt_consolidation,30.93,0,22,0,17127.24,87.77,27,Fully Paid,West
20000.0,36,7.59,597.72,D,D5,4,MORTGAGE,32900.0,credit_card,12.81,0,7,0,46394.1,29.37,12,Fully Paid,West
15300.0,36,11.99,475.96,B,B4,4,MORTGAGE,31900.0,debt_consolidation,7.0,0,16,0,37753.41,20.59,21,Fully Paid,Midwest
26200.0,60,18.44,517.19,B,B4,1,MORTGAGE,94100.0,home_improvement,25.27,0,14,0,34930.94,8.9,20,Fully Paid,Midwest
38000.0,36,22.46,1292.63,G,G4,4,OWN,44700.0,small_business,3.62,0,8,0,46280.33,39.3,20,Fully Paid,South
2600.0,60,20.77,52.33,A,A3,2,RENT,52500.0,credit_card,38.85,0,21,0,17438.46,6.7,21,Fully Paid,Northeast
36800.0,36,28.54,1313.96,D,D5,2,MORTGAGE,69000.0,debt_consolidation,25.3,0,4,0,31506.9,49.7,12,Fully Paid,West
24800.0,36,24.89,860.35,D,D5,4,RENT,93100.0,debt_consolidation,39.44,0,16,0,34302.84,91.92,28,Fully Paid,West
32500.0,60,18.93,644.2,D,D3,8,MORTGAGE,45900.0,debt_consolidation,13.56,0,21,0,49811.38,78.71,31,Fully Paid,Midwest
16000.0,36,10.37,490.53,G,G4,1,MORTGAGE,115800.0,home_improvement,38.85,0,4,0,21359.31,4.07,8,Fully Paid,Midwest
19400.0,36,16.27,626.57,B,B4,8,RENT,18600.0,credit_card,5.82,0,16,0,20009.05,29.98,23,Fully Paid,Midwest
34900.0,60,22.33,711.55,B,B3,2,MORTGAGE,79200.0,credit_card,1.63,0,4,0,4224.4,18.76,5,Fully Paid,Northeast
17200.0,36,25.95,601.76,A,A1,6,MORTGAGE,35600.0,debt_consolidation,1.32,0,16,0,4922.62,6.69,28,Fully Paid,Midwest
21900.0,36,28.99,784.69,C,C5,0,MORTGAGE,107600.0,debt_consolidation,18.59,0,2,0,25589.95,10.86,15,Fully Paid,West
1800.0,60,20.14,36.04,B,B4,0,OWN,58200.0,major_purchase,3.32,1,22,0,8559.1,90.81,26,Fully Paid,West
7200.0,60,18.17,141.8,B,B4,7,RENT,38700.0,credit_card,20.49,0,21,1,3646.54,31.01,27,Fully Paid,West
26000.0,36,5.44,761.51,E,E3,8,RENT,75500.0,other,13.1,2,12,0,48244.65,39.22,14,Fully Paid,Northeast
29000.0,36,6.8,860.33,F,F2,2,MORTGAGE,84700.0,other,13.43,0,5,0,47570.87,48.57,16,Fully Paid,Northeast
23700.0,60,8.9,430.16,B,B5,5,RENT,74700.0,major_purchase,25.42,1,20,0,16263.84,74.49,26,Fully Paid,Northeast
6600.0,36,6.37,195.01,B,B5,2,MORTGAGE,32400.0,debt_consolidation,6.52,0,23,0,39493.47,79.84,29,Fully Paid,Northeast
18400.0,36,15.02,587.88,F,F5,5,OWN,42500.0,debt_consolidation,30.66,0,11,0,43627.45,96.37,21,Charged Off,South
14800.0,36,13.42,466.28,A,A1,6,MORTGAGE,54100.0,debt_consolidation,23.28,3,22,0,23237.35,21.07,34,Charged Off,South
20300.0,60,20.93,409.15,A,A2,4,MORTGAGE,53100.0,other,36.6,0,5,0,11184.86,30.11,14,Fully Paid,South
34900.0,36,18.39,1147.73,A,A5,2,MORTGAGE,78800.0,debt_consolidation,14.59,0,17,0,6490.24,31.3,18,Fully Paid,Midwest
31300.0,60,19.9,625.48,C,C1,7,OWN,19800.0,home_improvement,39.31,1,2,0,7041.12,44.53,9,Charged Off,Northeast
4300.0,36,16.8,139.51,A,A1,4,OWN,64000.0,other,23.03,1,14,0,39846.66,80.74,25,Fully Paid,Northeast
35700.0,36,11.94,1110.07,G,G1,0,RENT,46900.0,major_purchase,38.94,0,20,0,19220.79,23.95,28,Charged Off,South
19400.0,60,28.82,416.52,C,C5,8,RENT,35600.0,credit_card,1.08,0,15,0,34675.38,78.29,20,Fully Paid,South
30000.0,60,7.16,535.8,C,C5,2,MORTGAGE,37400.0,debt_consolidation,29.12,0,14,0,26934.67,20.4,19,Fully Paid,Northeast
6500.0,36,28.47,231.96,B,B3,1,MORTGAGE,48700.0,debt_consolidation,32.66,0,5,0,19733.42,71.01,18,Fully Paid,South
27200.0,36,12.78,852.12,C,C3,2,RENT,9000.0,credit_card,2.13,0,11,0,6190.79,79.9,18,Fully Paid,Midwest
10200.0,60,17.82,200.29,D,D2,6,OWN,38200.0,other,23.16,1,9,0,16672.45,85.38,13,Fully Paid,Midwest
18100.0,36,7.72,541.59,D,D3,10,MORTGAGE,35000.0,other,32.08,0,10,0,42008.7,51.03,10,Fully Paid,Midwest
1700.0,36,6.77,50.42,D,D5,9,MORTGAGE,70700.0,debt_consolidation,22.44,0,15,0,40569.9,32.87,24,Fully Paid,West
6900.0,36,15.74,221.83,C,C3,7,RENT,36200.0,debt_consolidation,2.55,0,9,0,1418.43,77.24,17,Fully Paid,West
4600.0,60,23.54,94.71,F,F2,1,RENT,48700.0,credit_card,27.74,0,2,0,7013.83,32.09,4,Charged Off,Northeast
10400.0,60,11.73,193.67,E,E5,6,MORTGAGE,117100.0,credit_card,2.42,0,12,0,37795.06,14.81,18,Fully Paid,West
4900.0,60,19.06,97.23,D,D4,10,RENT,89100.0,debt_consolidation,32.7,1,17,0,16786.64,83.47,22,Fully Paid,South
28000.0,36,11.97,870.88,A,A4,4,MORTGAGE,85100.0,debt_consolidation,1.72,0,2,1,32179.55,41.12,12,Fully Paid,Midwest
2100.0,36,14.72,66.92,A,A4,8,MORTGAGE,42200.0,other,5.5,0,20,0,28133.79,57.08,23,Fully Paid,Midwest
25100.0,36,27.66,890.07,B,B2,6,RENT,71100.0,other,11.0,0,21,0,32603.37,91.84,27,Fully Paid,West
6500.0,36,26.4,228.22,D,D2,0,OWN,48200.0,credit_card,25.33,1,19,0,2684.83,13.58,27,Fully Paid,Midwest
37900.0,36,17.9,1241.23,C,C5,0,MORTGAGE,49100.0,credit_card,39.05,0,8,1,46555.96,55.72,11,Fully Paid,Midwest
37400.0,36,10.95,1152.65,C,C4,5,RENT,66500.0,debt_consolidation,4.71,0,10,0,1048.48,55.88,20,Charged Off,Midwest
9800.0,36,9.83,298.98,E,E1,8,RENT,40200.0,home_improvement,5.71,1,7,0,401.62,86.19,12,Fully Paid,South
25000.0,36,28.85,894.79,E,E3,0,OWN,114300.0,debt_consolidation,14.75,0,21,0,11307.65,34.13,23,Fully Paid,West
2100.0,36,10.07,64.21,F,F4,2,OWN,50000.0,debt_consolidation,33.45,0,7,0,49674.8,40.12,18,Fully Paid,Midwest
37300.0,60,25.2,778.33,B,B4,4,MORTGAGE,73800.0,debt_consolidation,18.69,0,2,0,3626.62,51.93,4,Fully Paid,Midwest
21400.0,36,14.22,678.97,D,D4,3,MORTGAGE,112200.0,debt_consolidation,12.86,0,7,0,43725.01,16.72,13,Fully Paid,Midwest
2700.0,36,29.64,97.23,B,B4,0,MORTGAGE,90700.0,small_business,22.45,1,17,0,7954.45,47.07,25,Fully Paid,Northeast
14400.0,36,14.2,456.8,B,B5,9,RENT,26800.0,other,10.42,1,5,0,5455.16,43.61,17,Fully Paid,South
4000.0,60,13.79,75.86,B,B3,3,RENT,67700.0,home_improvement,16.05,0,4,0,38948.52,19.74,8,Fully Paid,West
16300.0,36,20.94,547.59,B,B4,3,RENT,82900.0,home_improvement,13.3,0,23,0,42333.94,83.3,25,Fully Paid,Midwest
27100.0,36,29.04,971.38,C,C5,10,MORTGAGE,84600.0,debt_consolidation,32.17,0,10,0,39609.14,43.1,22,Fully Paid,South
19300.0,36,29.41,693.78,E,E4,9,RENT,31000.0,credit_card,36.97,1,23,0,12051.44,30.61,35,Charged Off,Midwest
16000.0,36,22.68,545.24,A,A1,3,OWN,39000.0,home_improvement,30.38,1,9,0,43992.14,13.04,21,Fully Paid,West
5600.0,60,23.87,115.61,D,D5,2,MORTGAGE,89100.0,credit_card,17.56,2,8,0,3594.27,8.97,13,Fully Paid,West
10600.0,36,19.09,350.65,C,C1,6,OWN,37000.0,debt_consolidation,20.17,0,13,1,17098.87,96.02,20,Fully Paid,Northeast
4900.0,36,23.89,168.63,B,B4,0,RENT,46600.0,home_improvement,5.0,0,2,0,23159.16,99.52,15,Fully Paid,Northeast
32500.0,36,26.49,1141.92,C,C3,1,OWN,119100.0,debt_consolidation,29.87,0,23,1,3386.76,89.79,37,Fully Paid,Northeast
6300.0,36,17.15,205.01,B,B5,0,MORTGAGE,52900.0,debt_consolidation,23.86,0,13,0,28992.16,45.86,23,Fully Paid,Northeast
24200.0,36,20.5,810.03,C,C1,3,MORTGAGE,37700.0,credit_card,36.1,2,17,0,27969.15,80.79,29,Fully Paid,Midwest
14400.0,36,18.43,473.72,C,C1,4,MORTGAGE,34900.0,debt_consolidation,8.02,0,15,0,49609.13,83.43,26,Fully Paid,South
9800.0,60,19.06,194.46,A,A3,10,RENT,64000.0,credit_card,30.39,0,12,0,31083.2,29.98,25,Fully Paid,Midwest
25900.0,60,27.25,549.3,A,A5,9,RENT,27800.0,credit_card,27.39,0,21,1,19877.28,58.6,24,Charged Off,Northeast
18800.0,60,13.89,356.86,C,C2,4,MORTGAGE,47900.0,debt_consolidation,10.63,0,20,0,39509.24,95.68,26,Fully Paid,Northeast
16600.0,36,10.2,508.14,F,F1,1,MORTGAGE,64000.0,other,26.7,1,20,0,16748.35,28.01,26,Fully Paid,Midwest
24100.0,36,16.41,779.3,B,B5,10,RENT,103700.0,major_purchase,36.97,1,14,0,26643.43,66.29,18,Fully Paid,Midwest
20200.0,36,10.2,618.34,D,D2,2,RENT,75600.0,debt_consolidation,36.74,0,13,0,2773.48,66.25,22,Fully Paid,South
12800.0,36,17.46,417.64,D,D5,3,MORTGAGE,37900.0,home_improvement,28.79,1,11,0,16133.29,45.27,12,Fully Paid,South
22800.0,36,27.59,808.07,F,F4,9,OWN,97700.0,debt_consolidation,1.92,1,16,0,26405.4,49.03,19,Charged Off,West
27100.0,60,20.44,543.99,E,E1,5,RENT,46600.0,major_purchase,34.89,1,14,0,35115.59,45.64,25,Charged Off,South
2000.0,36,26.39,70.22,C,C2,5,OWN,29200.0,major_purchase,26.31,0,14,0,4951.64,52.11,28,Fully Paid,South
19200.0,60,9.15,349.28,D,D3,1,MORTGAGE,49700.0,debt_consolidation,12.42,0,16,0,39859.34,14.88,20,Fully Paid,Northeast
3200.0,36,27.52,113.35,E,E3,1,MORTGAGE,111200.0,home_improvement,7.49,0,18,0,45007.95,79.47,20,Fully Paid,Northeast
8300.0,36,20.04,276.76,B,B4,8,OWN,58800.0,small_business,4.65,0,24,0,14051.86,66.11,27,Fully Paid,West
22900.0,36,5.79,672.94,B,B4,1,MORTGAGE,54500.0,debt_consolidation,2.01,0,12,0,38267.33,97.38,24,Fully Paid,West
34800.0,36,20.83,1168.02,A,A2,1,RENT,122800.0,debt_consolidation,30.16,0,11,0,9017.42,24.56,22,Fully Paid,South
35400.0,36,28.78,1266.34,E,E1,2,OWN,26500.0,debt_consolidation,9.43,1,5,0,26170.79,14.6,18,Fully Paid,South
3700.0,60,6.98,65.97,E,E1,8,OWN,28500.0,debt_consolidation,0.97,0,18,0,39881.77,34.26,29,Fully Paid,West
17300.0,60,19.56,344.73,A,A3,5,OWN,24200.0,debt_consolidation,15.89,1,15,0,19324.58,50.97,29,Fully Paid,West
23700.0,36,27.89,841.94,C,C4,10,MORTGAGE,65300.0,debt_consolidation,19.3,1,3,0,1315.01,20.5,15,Fully Paid,Northeast
6700.0,36,5.24,195.86,C,C3,5,RENT,58900.0,debt_consolidation,6.77,1,8,1,26998.37,46.06,12,Fully Paid,West
30900.0,60,20.77,621.97,A,A2,9,RENT,117200.0,debt_consolidation,1.76,1,17,0,42234.99,64.26,17,Fully Paid,Northeast
30000.0,60,16.87,584.35,G,G3,4,MORTGAGE,61200.0,home_improvement,7.57,0,18,0,5416.37,5.62,20,Charged Off,Northeast
36200.0,36,13.67,1143.02,B,B3,6,RENT,44300.0,other,27.16,0,23,0,1482.07,75.8,37,Fully Paid,West
1300.0,60,20.69,26.15,A,A4,10,RENT,54200.0,other,3.29,0,5,1,40452.04,93.97,19,Charged Off,West
9500.0,36,6.32,280.57,C,C4,3,OWN,57500.0,debt_consolidation,22.2,0,4,0,13356.63,26.82,17,Fully Paid,South
33300.0,36,23.83,1145.43,D,D1,9,MORTGAGE,23500.0,major_purchase,5.86,0,24,0,18217.19,77.62,32,Fully Paid,South
27200.0,36,5.11,794.16,A,A1,9,OWN,210100.0,other,7.83,1,6,0,4349.1,41.79,14,Fully Paid,Northeast
35900.0,36,12.67,1123.57,D,D1,2,OWN,70300.0,other,15.72,2,7,0,4830.95,66.44,15,Fully Paid,Northeast
3200.0,36,17.6,104.53,C,C3,6,MORTGAGE,60200.0,small_business,4.03,0,24,0,30727.17,74.3,32,Fully Paid,West
24300.0,36,14.43,772.4,A,A3,9,MORTGAGE,73700.0,major_purchase,6.93,0,7,0,27611.48,29.5,20,Fully Paid,Midwest
23200.0,36,12.69,726.22,A,A5,0,MORTGAGE,77200.0,debt_consolidation,13.96,0,7,0,14620.09,78.74,15,Fully Paid,Midwest
2400.0,60,25.77,50.31,C,C2,5,RENT,50500.0,debt_consolidation,13.19,0,20,0,22636.88,10.51,33,Fully Paid,West
21000.0,60,28.37,449.3,B,B5,10,MORTGAGE,39500.0,credit_card,29.97,1,12,0,19409.89,98.67,15,Fully Paid,Northeast
24800.0,36,26.84,873.79,F,F2,10,MORTGAGE,73100.0,debt_consolidation,2.99,0,20,0,34752.65,33.7,26,Charged Off,Northeast
8500.0,36,18.06,278.75,E,E4,10,MORTGAGE,65700.0,other,34.42,0,15,0,43104.45,22.38,29,Fully Paid,Midwest
11700.0,36,27.1,413.08,G,G3,1,MORTGAGE,36100.0,debt_consolidation,32.65,0,16,0,38255.12,13.87,16,Fully Paid,South
26000.0,36,28.02,924.59,B,B5,1,OWN,110100.0,other,30.64,3,6,0,220.38,81.22,20,Fully Paid,Northeast
19300.0,36,15.23,617.76,G,G3,10,MORTGAGE,62700.0,major_purchase,12.37,0,24,0,4977.67,58.59,28,Fully Paid,West
34500.0,36,12.09,1074.2,C,C5,7,MORTGAGE,78000.0,debt_consolidation,32.92,0,13,0,21468.84,95.17,26,Fully Paid,Northeast
14400.0,36,7.46,429.84,B,B1,2,RENT,108700.0,debt_consolidation,7.31,0,14,0,42589.94,64.77,28,Fully Paid,Northeast
11400.0,36,16.98,370.44,A,A2,8,RENT,54800.0,debt_consolidation,4.98,0,23,1,11848.71,34.06,33,Fully Paid,South
39400.0,36,28.66,1408.11,A,A1,3,RENT,63500.0,home_improvement,1.8,0,19,0,43947.6,83.64,20,Fully Paid,Midwest
36500.0,60,19.02,724.04,D,D3,5,MORTGAGE,81200.0,major_purchase,37.57,0,4,1,5500.68,28.12,13,Fully Paid,South
2100.0,36,21.69,70.99,C,C4,0,MORTGAGE,37700.0,other,12.32,0,13,0,3630.36,29.08,16,Fully Paid,West
31100.0,36,7.82,931.44,B,B4,10,OWN,55700.0,debt_consolidation,36.7,1,6,0,45670.98,2.83,19,Fully Paid,West
5300.0,36,8.59,159.87,C,C1,9,MORTGAGE,57700.0,debt_consolidation,10.9,0,14,0,8098.85,25.2,22,Fully Paid,South
2100.0,36,16.61,68.02,B,B5,9,MORTGAGE,33600.0,debt_consolidation,36.3,2,24,0,23188.78,26.14,28,Charged Off,West
11700.0,36,28.78,418.54,C,C1,2,MORTGAGE,172600.0,debt_consolidation,36.16,0,14,0,16297.85,29.75,28,Fully Paid,West
11500.0,60,14.02,218.54,B,B4,3,RENT,26800.0,major_purchase,36.95,0,7,1,7381.82,36.86,21,Fully Paid,Northeast
33000.0,36,26.94,1163.62,E,E1,4,OWN,28300.0,debt_consolidation,19.85,0,17,0,31605.55,57.67,18,Charged Off,West
28700.0,60,8.01,516.65,E,E2,0,MORTGAGE,104500.0,credit_card,34.64,0,4,0,48183.64,21.64,4,Fully Paid,Northeast
39300.0,36,20.43,1314.69,C,C1,3,RENT,77400.0,debt_consolidation,38.03,1,8,0,32905.47,63.68,9,Fully Paid,West
28700.0,36,20.02,956.83,B,B5,4,RENT,32400.0,debt_consolidation,12.98,0,22,0,17684.93,13.33,31,Fully Paid,Midwest
17300.0,36,26.5,607.9,B,B3,3,OWN,73400.0,credit_card,16.75,0,11,0,35589.85,93.09,11,Fully Paid,South
28300.0,36,5.08,826.05,E,E1,9,MORTGAGE,112900.0,credit_card,28.77,0,5,0,7162.41,2.61,7,Fully Paid,Midwest
40000.0,36,9.75,1219.44,B,B2,9,OWN,53400.0,debt_consolidation,12.01,1,13,0,29000.82,90.82,27,Fully Paid,South
28700.0,60,10.49,528.51,B,B5,6,OWN,198700.0,home_improvement,30.15,0,7,0,23472.87,54.72,21,Fully Paid,Northeast
30700.0,36,28.75,1097.95,A,A2,7,OWN,22900.0,debt_consolidation,2.96,0,19,0,17999.18,71.0,29,Charged Off,Midwest
37600.0,36,8.84,1136.77,C,C5,7,RENT,76600.0,credit_card,20.94,0,8,0,36978.37,29.83,15,Fully Paid,South
5400.0,60,5.92,95.33,C,C4,2,MORTGAGE,97100.0,other,4.89,0,3,1,5924.36,17.38,14,Fully Paid,Northeast
28500.0,36,18.36,937.02,E,E4,4,RENT,84600.0,home_improvement,11.73,0,24,0,26639.52,94.73,30,Fully Paid,West
34200.0,36,18.21,1122.99,B,B3,9,MORTGAGE,48900.0,debt_consolidation,10.35,0,9,0,42719.87,44.1,21,Fully Paid,West
38200.0,36,26.1,1338.06,B,B3,7,RENT,46900.0,home_improvement,33.56,0,19,0,10085.51,48.05,19,Fully Paid,Northeast
9200.0,36,28.72,328.95,E,E5,6,OWN,67600.0,major_purchase,7.74,2,14,1,13227.06,98.57,23,Charged Off,South
20700.0,36,18.46,681.15,E,E2,8,MORTGAGE,81500.0,debt_consolidation,32.34,0,24,0,33033.59,33.61,26,Charged Off,Northeast
27500.0,36,28.25,979.69,B,B2,9,MORTGAGE,73200.0,home_improvement,31.76,0,4,0,38629.35,10.02,10,Fully Paid,South
10700.0,36,23.13,365.97,C,C1,6,RENT,91100.0,debt_consolidation,19.96,0,14,0,14166.78,58.69,18,Charged Off,South
24400.0,36,11.61,756.47,B,B4,1,RENT,32600.0,major_purchase,9.35,0,8,0,17994.9,55.48,13,Fully Paid,South
11000.0,36,28.21,391.75,F,F1,3,RENT,48300.0,debt_consolidation,9.08,0,2,0,36995.62,77.31,6,Charged Off,West
14000.0,36,21.69,473.24,A,A3,7,RENT,33900.0,other,18.6,1,19,0,14266.18,95.51,26,Fully Paid,South
18200.0,36,15.35,583.16,F,F4,8,MORTGAGE,44700.0,credit_card,0.35,0,22,0,33312.38,30.77,22,Charged Off,Northeast
21600.0,60,22.01,439.24,D,D2,6,OWN,90000.0,debt_consolidation,21.25,0,17,0,7941.74,72.18,23,Charged Off,West
18500.0,36,15.03,591.13,C,C4,4,MORTGAGE,57200.0,debt_consolidation,38.11,0,12,0,20565.52,43.45,20,Fully Paid,South
20200.0,60,7.85,363.1,A,A3,0,MORTGAGE,199500.0,debt_consolidation,6.19,0,18,0,34433.86,78.38,26,Fully Paid,West
12600.0,36,22.97,430.4,C,C4,8,RENT,59700.0,debt_consolidation,22.93,0,6,0,22995.23,16.43,8,Fully Paid,West
7200.0,36,25.6,251.2,C,C3,5,MORTGAGE,55800.0,debt_consolidation,38.47,0,7,1,961.87,50.09,10,Fully Paid,South
2800.0,36,23.22,95.84,A,A2,1,MORTGAGE,57100.0,debt_consolidation,34.42,0,15,0,20319.02,7.72,18,Fully Paid,South
8600.0,60,10.73,158.71,D,D5,10,MORTGAGE,39400.0,credit_card,34.02,3,15,0,14416.76,56.12,22,Fully Paid,Northeast
23700.0,36,28.92,848.72,G,G4,9,MORTGAGE,52600.0,debt_consolidation,32.87,0,20,1,5064.11,16.9,31,Charged Off,West
31700.0,60,5.63,558.08,C,C5,9,MORTGAGE,95200.0,debt_consolidation,12.36,0,6,0,456.9,96.0,12,Fully Paid,Midwest
7600.0,60,13.32,143.54,D,D3,1,MORTGAGE,57400.0,credit_card,35.62,1,19,0,2275.77,55.43,26,Fully Paid,West
5200.0,36,11.5,161.06,A,A4,9,MORTGAGE,36400.0,debt_consolidation,37.65,0,12,0,47462.38,52.94,26,Fully Paid,South
30200.0,36,6.2,890.9,C,C2,0,MORTGAGE,34100.0,debt_consolidation,19.83,1,13,1,37490.96,97.23,27,Fully Paid,Midwest
12900.0,36,15.14,412.58,A,A4,3,OWN,43300.0,debt_consolidation,14.18,3,20,0,46987.09,49.84,24,Fully Paid,Midwest
38100.0,36,20.58,1276.14,C,C2,9,RENT,56200.0,credit_card,16.57,0,22,0,5739.19,67.67,34,Fully Paid,South
28900.0,36,27.06,1020.01,F,F3,10,MORTGAGE,98400.0,debt_consolidation,13.37,0,18,0,28525.49,4.67,20,Fully Paid,West
13700.0,60,29.74,296.24,D,D5,1,RENT,27700.0,debt_consolidation,8.5,0,22,1,4164.43,70.83,30,Fully Paid,Midwest
12300.0,36,25.2,427.77,A,A1,9,OWN,46200.0,credit_card,24.74,0,18,0,1340.32,10.43,26,Fully Paid,Midwest
21400.0,36,16.72,693.84,B,B1,10,OWN,58200.0,debt_consolidation,22.5,0,3,0,23314.06,78.02,12,Fully Paid,West
4100.0,36,23.09,140.19,C,C4,8,MORTGAGE,21700.0,debt_consolidation,18.5,0,7,0,32317.18,87.68,16,Fully Paid,South
5600.0,60,26.09,117.68,C,C5,1,MORTGAGE,35700.0,debt_consolidation,3.83,0,20,0,3178.12,31.55,21,Fully Paid,West
7900.0,36,16.63,255.94,E,E2,10,OWN,38600.0,small_business,31.88,0,7,0,18252.99,87.81,14,Fully Paid,West
31200.0,60,24.63,648.08,E,E1,8,RENT,36400.0,major_purchase,7.0,2,2,1,4508.35,48.26,14,Fully Paid,Northeast
21000.0,60,17.07,409.74,C,C5,0,MORTGAGE,59600.0,other,4.58,0,15,0,18105.18,57.16,26,Fully Paid,Midwest
1400.0,36,14.66,44.59,B,B5,6,MORTGAGE,50000.0,credit_card,24.92,0,24,0,23589.78,41.1,26,Fully Paid,South
27300.0,36,18.15,895.97,B,B3,5,MORTGAGE,41000.0,credit_card,15.95,0,3,0,16876.57,47.65,14,Fully Paid,South
17500.0,36,21.9,592.57,A,A1,5,RENT,67100.0,other,2.39,0,22,0,28812.45,90.83,30,Fully Paid,Midwest
20900.0,36,23.17,715.07,B,B3,1,MORTGAGE,128200.0,debt_consolidation,14.22,0,22,0,29229.5,94.73,23,Fully Paid,Midwest
9400.0,60,13.92,178.47,C,C5,0,MORTGAGE,123000.0,credit_card,30.87,1,13,1,16646.77,44.59,24,Fully Paid,Midwest
22500.0,36,19.28,745.5,D,D1,9,RENT,20700.0,debt_consolidation,24.61,0,18,0,19479.92,51.44,26,Fully Paid,South
39200.0,36,27.75,1391.06,D,D2,7,MORTGAGE,72300.0,credit_card,14.51,2,24,2,22053.28,11.62,25,Fully Paid,West
3900.0,36,29.41,140.19,A,A4,7,RENT,49600.0,debt_consolidation,7.67,0,5,0,18782.67,32.56,19,Fully Paid,West
12100.0,36,10.68,372.01,B,B5,1,MORTGAGE,58500.0,major_purchase,25.27,0,5,0,38032.38,51.32,11,Fully Paid,South
10500.0,36,9.82,320.31,B,B2,3,MORTGAGE,44400.0,other,35.5,0,8,0,6997.38,20.26,14,Fully Paid,West
10700.0,36,21.92,362.37,A,A4,3,OWN,57500.0,debt_consolidation,25.85,1,14,0,42851.77,57.65,21,Fully Paid,Northeast
15800.0,60,15.37,303.81,E,E1,1,MORTGAGE,58400.0,major_purchase,32.52,0,18,2,16562.55,68.53,32,Fully Paid,Northeast
32900.0,36,5.61,965.16,A,A2,10,RENT,40600.0,debt_consolidation,20.86,0,15,0,36198.04,65.0,26,Fully Paid,South
36600.0,36,13.67,1155.64,C,C2,8,MORTGAGE,34600.0,debt_consolidation,28.72,0,23,0,44188.79,44.25,26,Fully Paid,West
8900.0,60,25.17,185.67,A,A4,3,RENT,43300.0,home_improvement,35.85,0,18,0,44372.64,76.93,21,Fully Paid,Northeast
22200.0,60,24.94,462.28,E,E2,3,OWN,60900.0,debt_consolidation,30.93,0,17,0,22618.25,31.95,24,Fully Paid,West
25800.0,36,17.37,841.15,C,C1,3,RENT,73100.0,credit_card,36.39,0,17,0,12830.16,46.93,22,Fully Paid,Midwest
